country,location_name,latitude,longitude,YEAR,MO,DY,HR,T2M,PRECTOTCORR,WS10M,WS50M,WD10M,RH2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN
India,Mumbai,19.07,72.87,2025,1,11,2,19.41,0,2.26,3.29,105.6,72.28,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,3,19.48,0,1.96,2.75,104.5,70.2,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,4,19.62,0,1.52,2.03,95.3,67.72,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,5,19.35,0,1.35,1.79,78,68.06,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,6,19,0,1.53,2.11,69,69.48,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,7,19.85,0,1.66,2.69,71,74.42,58.33,60.83,210.25
India,Mumbai,19.07,72.87,2025,1,11,8,22.17,0,1.99,2.18,56.1,58.55,200.3,219.1,495.73
India,Mumbai,19.07,72.87,2025,1,11,9,24.71,0,1.79,2.01,12.6,49.57,372,399.12,739.7
India,Mumbai,19.07,72.87,2025,1,11,10,26.72,0,1.95,2.08,343.3,43.52,448.08,448.6,921.4
India,Mumbai,19.07,72.87,2025,1,11,11,28.07,0,2.52,2.55,316.9,40.3,607.7,608.15,1028.53
India,Mumbai,19.07,72.87,2025,1,11,12,28.81,0,3.31,3.43,304.6,39.72,622.12,624.92,1053.7
India,Mumbai,19.07,72.87,2025,1,11,13,28.93,0,3.88,4.08,301.1,40.12,574.12,581.25,995.28
India,Mumbai,19.07,72.87,2025,1,11,14,28.59,0,4.07,4.34,303.3,41.38,470.35,473.38,857.17
India,Mumbai,19.07,72.87,2025,1,11,15,27.69,0,3.95,4.35,308.8,43.77,309.17,317.75,648.83
India,Mumbai,19.07,72.87,2025,1,11,16,26.03,0,3.61,4.68,315,50.59,139.15,146.1,384.4
India,Mumbai,19.07,72.87,2025,1,11,17,22.81,0,2.81,5.26,318.9,67.95,20.1,20.25,91.15
India,Mumbai,19.07,72.87,2025,1,11,18,21.19,0,2.87,5.46,325.9,75.44,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,19,20.49,0,2.88,5.48,334.5,79.43,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,20,19.94,0,2.85,5.37,342.5,82.56,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,21,19.46,0,2.8,5.18,349.7,84.94,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,22,19.04,0,2.75,5.05,356.9,86.32,0,0,0
India,Mumbai,19.07,72.87,2025,1,11,23,18.59,0,2.74,4.98,5.9,87.36,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,0,18.12,0,2.77,5,17.8,87.73,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,1,17.66,0,2.86,5.19,31.7,87.66,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,2,17.21,0,2.93,5.32,42.8,86.99,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,3,16.87,0,2.97,5.32,49.2,85.64,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,4,16.62,0,2.99,5.23,53.2,84.26,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,5,16.41,0,2.99,5.17,58.3,83.48,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,6,16.27,0,3.01,5.24,65.1,83.08,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,7,18.53,0,3.29,5.12,71.7,73.87,61.3,63.2,209.8
India,Mumbai,19.07,72.87,2025,1,12,8,21.06,0,3.65,4.1,71.8,62.28,220.35,224.07,495.92
India,Mumbai,19.07,72.87,2025,1,12,9,25.08,0,3.45,4,58.4,47.74,325.2,325.33,740.5
India,Mumbai,19.07,72.87,2025,1,12,10,27.81,0,2.68,3.13,47.7,40.83,509.88,511.9,922.85
India,Mumbai,19.07,72.87,2025,1,12,11,29.23,0,1.79,2.1,29.1,38.89,639.17,642.88,1030.6
India,Mumbai,19.07,72.87,2025,1,12,12,30.2,0,1.45,1.52,350.5,37.1,578.38,581.38,1056.35
India,Mumbai,19.07,72.87,2025,1,12,13,30.66,0,1.86,1.8,321.5,36.31,532.6,537,998.4
India,Mumbai,19.07,72.87,2025,1,12,14,30.44,0,2.54,2.55,313.6,36.6,423.5,428.05,860.65
India,Mumbai,19.07,72.87,2025,1,12,15,29.61,0,3.12,3.39,315.9,38.68,273.42,277.2,652.47
India,Mumbai,19.07,72.87,2025,1,12,16,27.71,0,3.13,4.65,317.6,47.66,122.15,122.75,388.1
India,Mumbai,19.07,72.87,2025,1,12,17,23.91,0,3.21,6.31,318.9,63.52,18.02,17.9,93.9
India,Mumbai,19.07,72.87,2025,1,12,18,22.08,0,3.64,7.1,327.8,67.72,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,19,21.05,0,3.68,7.19,340.3,69.57,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,20,20.12,0,3.6,7.06,352.7,70.01,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,21,19.22,0,3.48,6.78,6.1,69.41,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,22,18.49,0,3.38,6.42,23.2,69.05,0,0,0
India,Mumbai,19.07,72.87,2025,1,12,23,18.01,0,3.38,6.23,41,69.81,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,0,17.72,0,3.52,6.6,56.4,71.3,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,1,17.51,0,3.83,7.34,66.8,73.09,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,2,17.35,0,4.38,8.08,74.4,75.09,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,3,17.27,0,5.13,8.51,79.2,77.07,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,4,17.1,0,5.58,8.54,82.6,79.47,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,5,16.86,0,5.84,8.53,84.6,81.81,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,6,16.7,0,6.1,8.59,86.2,83.63,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,7,17.81,0,6.73,8.16,87.6,79.66,55.85,56.97,209.48
India,Mumbai,19.07,72.87,2025,1,13,8,20.92,0,6.67,7.71,89.9,69.21,203.52,208.48,496.23
India,Mumbai,19.07,72.87,2025,1,13,9,25.05,0,6.64,7.84,93.3,57.02,252.98,253.55,741.4
India,Mumbai,19.07,72.87,2025,1,13,10,28.23,0,6.07,7.28,100.4,49.08,427.58,428,924.42
India,Mumbai,19.07,72.87,2025,1,13,11,30.1,0,4.8,5.75,109.2,45.3,569.12,570.8,1032.78
India,Mumbai,19.07,72.87,2025,1,13,12,31.3,0,3.54,4.24,117.9,42.76,596.53,603.92,1059.1
India,Mumbai,19.07,72.87,2025,1,13,13,31.93,0,2.49,3.02,125.5,40.9,551.9,559.3,1001.6
India,Mumbai,19.07,72.87,2025,1,13,14,32.12,0,1.49,1.9,123.8,39.38,440.9,448.73,864.17
India,Mumbai,19.07,72.87,2025,1,13,15,31.82,0,0.84,1.17,97.5,38.93,289.17,293.88,656.2
India,Mumbai,19.07,72.87,2025,1,13,16,30.75,0,0.74,1.03,47.2,43.84,130.52,132.1,391.83
India,Mumbai,19.07,72.87,2025,1,13,17,28.27,0,1.18,1.68,1.5,55.57,25.54,26.02,96.7
India,Mumbai,19.07,72.87,2025,1,13,18,26.17,0,1.87,2.74,358.2,60.72,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,19,24.7,0,2.26,3.46,9.9,66.42,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,20,23.65,0,2.46,3.88,27.8,69.04,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,21,22.69,0,2.72,4.38,48.6,70.48,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,22,21.8,0,3.04,5.05,66,71.13,0,0,0
India,Mumbai,19.07,72.87,2025,1,13,23,20.99,0,3.33,5.85,80,71.73,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,0,20.3,0,3.58,6.72,91.8,72.16,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,1,19.73,0,3.86,7.42,100.4,72.73,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,2,19.23,0,4.16,7.87,106,73.71,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,3,18.83,0,4.49,8.15,109.1,74.69,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,4,18.47,0,4.79,8.28,111.6,75.44,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,5,18.12,0,4.89,8.25,112.8,76.39,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,6,17.85,0,4.99,8.19,112.9,76.92,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,7,19.2,0,6,7.47,112.1,70.46,55.45,57.4,209.3
India,Mumbai,19.07,72.87,2025,1,14,8,21.73,0,5.52,6.12,112,61.78,206.25,211.98,496.65
India,Mumbai,19.07,72.87,2025,1,14,9,25.67,0,4.67,5.29,117.4,49.42,325.7,326.4,742.42
India,Mumbai,19.07,72.87,2025,1,14,10,29.62,0,3.89,4.59,136.5,39.02,486.75,488.58,926.05
India,Mumbai,19.07,72.87,2025,1,14,11,31.67,0,3.33,3.95,158.1,35.86,642.28,648.5,1035.03
India,Mumbai,19.07,72.87,2025,1,14,12,32.47,0,3.09,3.64,175.4,34.92,626.42,633.53,1061.9
India,Mumbai,19.07,72.87,2025,1,14,13,32.67,0,2.94,3.4,190.4,34.78,576.95,586.97,1004.85
India,Mumbai,19.07,72.87,2025,1,14,14,32.37,0,2.8,3.17,204.3,35.48,470.3,476.08,867.72
India,Mumbai,19.07,72.87,2025,1,14,15,31.59,0,2.62,2.92,217.7,38,313.58,317.08,659.92
India,Mumbai,19.07,72.87,2025,1,14,16,29.91,0,2.18,3.02,239.1,46.45,143.65,145.93,395.55
India,Mumbai,19.07,72.87,2025,1,14,17,26.11,0,2.26,4.11,269.5,67.26,21.4,21.6,99.53
India,Mumbai,19.07,72.87,2025,1,14,18,24.31,0,2.4,4.27,290.5,72.29,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,19,23.5,0,2.23,3.73,308.5,74.82,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,20,22.97,0,1.9,2.95,327.9,76.17,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,21,22.68,0,1.53,2.22,350.6,75.46,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,22,22.51,0,1.22,1.69,15.8,74.08,0,0,0
India,Mumbai,19.07,72.87,2025,1,14,23,22.27,0,1.02,1.39,41.8,73.38,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,0,22.06,0,0.96,1.3,67.4,72.98,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,1,21.87,0,0.98,1.32,85.3,72.96,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,2,21.5,0,1.09,1.49,93.7,74.17,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,3,21.16,0,1.42,2,99.3,75.47,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,4,20.59,0,1.91,2.84,105.8,78.45,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,5,20,0,2.42,3.79,110.1,81.61,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,6,19.73,0,2.82,4.76,112.9,83.2,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,7,21.62,0,3.64,5.32,116.9,75.04,63.35,65.6,209.23
India,Mumbai,19.07,72.87,2025,1,15,8,23.76,0,4.43,5.06,123.8,65.03,222.98,233.95,497.15
India,Mumbai,19.07,72.87,2025,1,15,9,27.08,0,4.91,5.88,143.8,52.69,399.42,418.6,743.55
India,Mumbai,19.07,72.87,2025,1,15,10,29.58,0,4.7,5.66,159.8,47.2,551.17,568.78,927.78
India,Mumbai,19.07,72.87,2025,1,15,11,31.07,0,4.04,4.79,175.5,44.25,652.95,657.95,1037.35
India,Mumbai,19.07,72.87,2025,1,15,12,31.78,0,3.43,3.91,197.5,43.36,643.22,649.75,1064.75
India,Mumbai,19.07,72.87,2025,1,15,13,31.89,0,3.19,3.41,222.8,43.55,590.12,594.88,1008.12
India,Mumbai,19.07,72.87,2025,1,15,14,31.36,0,3.31,3.4,245.1,44.85,465.55,471,871.33
India,Mumbai,19.07,72.87,2025,1,15,15,30.38,0,3.42,3.56,261.3,47.5,303.55,306.83,663.67
India,Mumbai,19.07,72.87,2025,1,15,16,28.67,0,3.44,4.16,279.9,54.21,137.55,138.82,399.3
India,Mumbai,19.07,72.87,2025,1,15,17,25.68,0,3.07,5.49,298.6,68.58,27.18,27.71,102.43
India,Mumbai,19.07,72.87,2025,1,15,18,23.96,0,3.34,6.02,313.1,74.74,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,19,23.08,0,3.17,5.76,325,77.6,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,20,22.42,0,2.84,5.38,337.2,79.36,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,21,21.9,0,2.59,5.01,350.7,80.18,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,22,21.38,0.03,2.44,4.67,4.7,81.21,0,0,0
India,Mumbai,19.07,72.87,2025,1,15,23,20.91,0.01,2.39,4.48,18.8,82.08,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,0,20.47,0,2.45,4.55,30.6,82.71,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,1,20.06,0,2.57,4.76,38.2,82.9,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,2,19.7,0,2.6,4.77,42.5,83.05,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,3,19.39,0,2.59,4.66,43.4,83.66,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,4,19.12,0,2.59,4.67,43.1,84.36,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,5,18.9,0,2.64,4.84,45,85.35,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,6,18.88,0,2.67,5.02,48.8,86.1,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,7,20.65,0,3.3,4.67,52.3,78.77,53.85,55.03,209.25
India,Mumbai,19.07,72.87,2025,1,16,8,22.75,0,3.52,4.01,51.3,68.91,197.93,200.2,497.65
India,Mumbai,19.07,72.87,2025,1,16,9,25.82,0,3.29,3.82,54.9,55.71,342.12,342.45,744.55
India,Mumbai,19.07,72.87,2025,1,16,10,28.43,0,2.72,3.29,52.6,48.85,493.2,493.52,929.35
India,Mumbai,19.07,72.87,2025,1,16,11,30.05,0,2.14,2.63,46.9,46.02,616.03,621.2,1039.47
India,Mumbai,19.07,72.87,2025,1,16,12,31.09,0,1.65,2.04,34.4,43.88,658.85,666.4,1067.4
India,Mumbai,19.07,72.87,2025,1,16,13,31.61,0,1.45,1.7,11.9,42.55,647.83,650.67,1011.2
India,Mumbai,19.07,72.87,2025,1,16,14,31.68,0,1.55,1.63,350.4,41.81,498.58,506.52,874.72
India,Mumbai,19.07,72.87,2025,1,16,15,31.14,0,1.83,1.84,334.4,42.69,336.5,344.17,667.28
India,Mumbai,19.07,72.87,2025,1,16,16,29.69,0,1.97,2.67,324.3,49.24,160.07,163.02,402.95
India,Mumbai,19.07,72.87,2025,1,16,17,26.24,0,2.26,4.34,317.3,65.77,24.95,24.85,105.3
India,Mumbai,19.07,72.87,2025,1,16,18,24.36,0,2.57,4.95,326.2,67.65,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,19,23.31,0,2.66,5.04,341.2,68.46,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,20,22.49,0,2.76,5.19,1.9,69.37,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,21,21.92,0,2.93,5.51,25.4,69.48,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,22,21.57,0,3.09,5.79,45.4,69.91,0,0,0
India,Mumbai,19.07,72.87,2025,1,16,23,21.3,0,3.28,6.25,59.8,70.91,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,0,21.13,0,3.52,6.86,68.8,71.99,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,1,20.94,0,3.8,7.42,75.8,73.31,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,2,20.65,0,4.06,7.79,81.4,74.72,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,3,20.27,0,4.4,8.02,85.4,75.94,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,4,20.02,0,4.92,8.17,89.3,75.71,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,5,19.65,0,5.27,8.3,92.5,75.28,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,6,19.41,0,5.65,8.46,95,73.72,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,7,20.3,0,6.4,8.01,96.1,67.47,56.62,57.22,209.35
India,Mumbai,19.07,72.87,2025,1,17,8,22.44,0,6.3,7.24,96.6,58.49,206.73,208.62,498.17
India,Mumbai,19.07,72.87,2025,1,17,9,26.07,0,7.41,9.1,100.7,44.7,270.58,270.65,745.55
India,Mumbai,19.07,72.87,2025,1,17,10,29.26,0,7.55,9.1,104.6,36.1,426.67,427.2,930.85
India,Mumbai,19.07,72.87,2025,1,17,11,31.11,0,6.19,7.39,105.2,33.59,622.33,628.83,1041.5
India,Mumbai,19.07,72.87,2025,1,17,12,32.25,0,4.78,5.65,103.3,32.1,672.58,683,1069.9
India,Mumbai,19.07,72.87,2025,1,17,13,32.79,0,3.61,4.27,98.8,31.16,607.35,608.78,1014.12
India,Mumbai,19.07,72.87,2025,1,17,14,32.8,0,2.64,3.19,88,30.61,511.8,525.75,878
India,Mumbai,19.07,72.87,2025,1,17,15,32.3,0,2.08,2.59,70,31.28,334.1,359.17,670.75
India,Mumbai,19.07,72.87,2025,1,17,16,30.93,0,1.65,2.49,50.9,38.66,157.07,171.25,406.52
India,Mumbai,19.07,72.87,2025,1,17,17,27.92,0,1.72,2.63,24.3,53.28,25.12,26.23,108.22
India,Mumbai,19.07,72.87,2025,1,17,18,25.93,0,2.2,3.36,15.6,56.34,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,19,24.33,0,2.56,4.1,18.7,62.24,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,20,23.22,0,2.81,4.65,36.5,65.02,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,21,22.31,0,3.28,5.68,62.2,64.96,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,22,21.57,0,3.88,7.37,83,63.27,0,0,0
India,Mumbai,19.07,72.87,2025,1,17,23,21.06,0,4.78,8.98,95.8,61.12,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,0,20.66,0,6.11,9.82,101.6,60.07,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,1,20.04,0,6.8,10.01,104.5,61.71,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,2,19.47,0,6.86,9.91,105.5,64.06,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,3,19.09,0,6.89,9.89,105.1,65.53,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,4,18.82,0,6.89,9.93,104.2,66.08,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,5,18.62,0,6.92,10.02,102.5,65.99,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,6,18.46,0,7.05,10.14,100.9,65.45,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,7,19.71,0,7.64,9.68,99.6,60.17,68.28,69.68,209.68
India,Mumbai,19.07,72.87,2025,1,18,8,22.75,0,7.43,8.75,99.2,51.23,243.62,247.82,498.98
India,Mumbai,19.07,72.87,2025,1,18,9,27,0,7.39,8.86,101.7,39,384.02,386.38,746.9
India,Mumbai,19.07,72.87,2025,1,18,10,29.58,0,6.42,7.57,102.5,33.09,514.67,515.28,932.8
India,Mumbai,19.07,72.87,2025,1,18,11,31.16,0,5.01,5.9,99.9,30.62,650.45,652.47,1043.97
India,Mumbai,19.07,72.87,2025,1,18,12,32.18,0,3.93,4.62,96.4,28.79,693.72,694.62,1072.85
India,Mumbai,19.07,72.87,2025,1,18,13,32.72,0,3.14,3.74,94,27.41,671.67,680.03,1017.5
India,Mumbai,19.07,72.87,2025,1,18,14,32.83,0,2.48,3.02,89.8,26.32,552.22,561.33,881.62
India,Mumbai,19.07,72.87,2025,1,18,15,32.44,0,1.93,2.44,79.9,26.74,381.58,388,674.53
India,Mumbai,19.07,72.87,2025,1,18,16,31.25,0,1.29,1.94,58.7,33.48,187.68,189.55,410.27
India,Mumbai,19.07,72.87,2025,1,18,17,28.45,0,1.27,1.86,8.6,45.92,29.62,29.65,111.22
India,Mumbai,19.07,72.87,2025,1,18,18,26.02,0,1.91,2.84,355.2,51.49,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,19,24.08,0,2.31,3.64,1.7,60.35,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,20,22.73,0,2.59,4.17,16.3,66.56,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,21,21.76,0,2.89,4.69,34.8,69.96,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,22,21.03,0,3.16,5.34,52.8,70.61,0,0,0
India,Mumbai,19.07,72.87,2025,1,18,23,20.4,0,3.43,6.08,68.8,68.68,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,0,19.78,0,3.7,6.94,81.3,66.39,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,1,19.27,0,4.1,7.94,90.1,64.94,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,2,18.88,0,4.61,8.7,95.1,64.34,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,3,18.56,0,5.16,9.08,98.1,64.37,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,4,18.25,0,5.6,9.26,100.5,65.1,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,5,18.01,0,5.94,9.38,102,65.97,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,6,17.83,0,6.15,9.43,103.4,66.86,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,7,19.23,0,6.77,8.52,104.7,61.79,66.53,67.6,210.15
India,Mumbai,19.07,72.87,2025,1,19,8,22.13,0,6.02,6.7,104.6,53.51,238.1,242.95,499.95
India,Mumbai,19.07,72.87,2025,1,19,9,26.46,0,5.54,6.61,108.4,42.09,430.6,434.15,748.45
India,Mumbai,19.07,72.87,2025,1,19,10,30.09,0,4.48,5.19,112.6,33.14,526.4,527,934.9
India,Mumbai,19.07,72.87,2025,1,19,11,31.75,0,2.48,2.88,101.6,29.65,658.1,661.53,1046.62
India,Mumbai,19.07,72.87,2025,1,19,12,32.73,0,1.38,1.76,73.1,27.12,713.88,720.95,1075.97
India,Mumbai,19.07,72.87,2025,1,19,13,33.16,0,0.97,1.36,45.4,25.68,664.97,675.42,1020.97
India,Mumbai,19.07,72.87,2025,1,19,14,33.13,0,0.98,1.28,12.3,25.07,566.95,567.55,885.35
India,Mumbai,19.07,72.87,2025,1,19,15,32.58,0,1.57,1.81,350.1,25.94,397.4,398,678.35
India,Mumbai,19.07,72.87,2025,1,19,16,30.73,0,1.99,2.96,336.3,34.02,190.5,191,414.05
India,Mumbai,19.07,72.87,2025,1,19,17,26.01,0,2.7,4.83,325,55.25,23.45,23.4,114.25
India,Mumbai,19.07,72.87,2025,1,19,18,23.79,0,3.19,5.83,329.9,59.24,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,19,22.62,0,3.25,5.85,342.8,64.33,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,20,21.68,0,3.1,5.41,0.9,69.21,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,21,21,0,3.06,5.16,23.3,70.96,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,22,20.48,0,3.18,5.3,44.1,69.3,0,0,0
India,Mumbai,19.07,72.87,2025,1,19,23,20.01,0,3.35,5.62,59.5,65.81,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,0,19.48,0,3.53,6.07,71.2,62.99,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,1,18.93,0,3.78,6.87,81.6,61.44,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,2,18.48,0,4.13,7.91,89.4,59.95,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,3,18.18,0,4.7,8.98,94.3,58.01,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,4,17.94,0,5.26,9.49,98,56.81,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,5,17.6,0,5.49,9.55,100.4,57.19,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,6,17.32,0,5.59,9.53,102.2,57.86,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,7,19.19,0,6.5,8.51,103.7,51.36,75.47,79.88,210.77
India,Mumbai,19.07,72.87,2025,1,20,8,22.19,0,5.75,6.35,103,45.06,253.05,276.62,501.08
India,Mumbai,19.07,72.87,2025,1,20,9,26.62,0,4.56,5.22,104.7,37.09,443.38,479.12,750.15
India,Mumbai,19.07,72.87,2025,1,20,10,30.92,0,3.3,3.77,110.4,28.22,609.17,640.65,937.2
India,Mumbai,19.07,72.87,2025,1,20,11,32.59,0,1.65,1.97,101.9,25.78,712.6,737.95,1049.45
India,Mumbai,19.07,72.87,2025,1,20,12,33.45,0,0.77,1.09,60.4,25.16,730.53,742.95,1079.28
India,Mumbai,19.07,72.87,2025,1,20,13,33.81,0,0.97,1.16,0.6,24.86,693.55,696.83,1024.62
India,Mumbai,19.07,72.87,2025,1,20,14,33.67,0,1.43,1.56,341.2,24.91,568.47,582.1,889.2
India,Mumbai,19.07,72.87,2025,1,20,15,32.91,0,1.77,1.93,333.9,26.33,400.62,411.12,682.25
India,Mumbai,19.07,72.87,2025,1,20,16,31.18,0,1.83,2.5,325.4,32.85,203.3,209.07,417.88
India,Mumbai,19.07,72.87,2025,1,20,17,26.69,0,2.3,3.98,312.7,54.97,34.33,34.85,117.32
India,Mumbai,19.07,72.87,2025,1,20,18,24.25,0,2.83,5.04,317,59.16,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,19,22.95,0,2.98,5.29,329.7,63.72,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,20,21.91,0,2.9,5.09,346.8,69.32,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,21,21.12,0,2.81,4.82,6.5,73.04,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,22,20.48,0,2.76,4.61,25.4,74.25,0,0,0
India,Mumbai,19.07,72.87,2025,1,20,23,20.02,0,2.71,4.37,41.4,72.77,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,0,19.72,0,2.67,4.19,55.4,69.54,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,1,19.33,0,2.76,4.29,67.6,66.37,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,2,18.72,0,3,4.78,80.4,64.33,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,3,18.04,0,3.36,5.64,92.2,62.66,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,4,17.49,0,3.68,6.56,100.2,60.74,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,5,17,0,3.88,7.24,104.8,59.48,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,6,16.7,0,4.04,7.79,108.3,58.33,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,7,19.39,0,5.07,7.61,111,47.16,85.75,88.38,211.55
India,Mumbai,19.07,72.87,2025,1,21,8,22.45,0,5.22,5.77,112.5,38.38,286.42,295.7,502.38
India,Mumbai,19.07,72.87,2025,1,21,9,26.45,0,3.61,3.77,115.6,31.88,380.62,382.33,752.08
India,Mumbai,19.07,72.87,2025,1,21,10,30.68,0,1.62,1.84,111,24.86,608.12,610.8,939.72
India,Mumbai,19.07,72.87,2025,1,21,11,32.29,0,0.5,0.78,86.6,22.67,760.25,766.88,1052.53
